model,device_name,dtype,attn_implementation,max_context_len,prefill_chunk_size,prefix_len,n,warmup,repeat,prefill_time_s,cache_seq_len,peak_memory_allocated_gb,peak_memory_reserved_gb,decode_seq_mode,t_decode_1_median_ms,t_decode_1_mean_ms,t_decode_1_p90_ms,t_verify_n_median_ms,t_verify_n_mean_ms,t_verify_n_p90_ms,t_decode_seq_n_median_ms,t_decode_seq_n_mean_ms,t_decode_seq_n_p90_ms,verify_vs_one_decode,verify_per_token_ms,amortized_vs_one_decode,speedup_over_seq,created_unix_time
meta-llama/Llama-3.1-8B-Instruct,NVIDIA A800 80GB PCIe,bf16,sdpa,131072,2048,4096,32,1,2,0.7392706298828124,4096,15.700860500335693,15.912109375,estimated_n_times_decode_1,20.43238353729248,20.43238353729248,21.434674644470213,33.13715171813965,33.13715171813965,33.29484672546387,653.8362731933594,653.8362731933594,685.9095886230468,1.6217956978763082,1.035535991191864,0.05068111555863463,19.73121524610222,1780564961
